Date,SeasonType,Season,Week,Team,Opponent,HeAy,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,InterceptionReturnTouchdowns,BlockedKicks,PuntReturnTouchdowns,PuntReturnLong,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnYards,BlockedKickReturnTouchdowns,FieldGoalReturnYards,FieldGoalReturnTouchdowns,PuntNetYards,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,OpponentFumbleReturnYards,OpponentFumbleReturnTouchdowns,OpponentInterceptionReturnTouchdowns,OpponentBlockedKicks,OpponentPuntReturnTouchdowns,OpponentPuntReturnLong,OpponentKickReturnTouchdowns,OpponentKickReturnLong,OpponentBlockedKickReturnYards,OpponentBlockedKickReturnTouchdowns,OpponentFieldGoalReturnYards,OpponentFieldGoalReturnTouchdowns,OpponentPuntNetYards,TeamName,DayOfWeek,PassingDropbacks,OpponentPassingDropbacks,TwoPointConversionReturns,OpponentTwoPointConversionReturns
2008-12-28,1,2008,17,STL,ATL,AWAY,27,31,58,Georgia Dome,Dome,68,100,0,44,14,7,7,3,10,0,35,13,35:13:00,22,11,11,0,72,408,5.7,3,37,202,5.5,2,32,19,206,1,0,6.4,10.8,59.4,88.8,15,5,33.3,3,1,33,5,3,1,1,24,3,14,0,0,3,24,1,1,0,5,244,48.8,0,3,3,3,14,7,7,0,24,47,24:47:00,17,9,7,1,54,417,7.7,4,32,263,8.2,3,21,10,154,1,2,7.3,15.4,47.6,48.61,10,2,20,0,0,0,3,3,2,2,3,3,14,1,1,1,6,3,8,0,4,147,36.8,3,0,-3,60,100,-2,-7,-2,3.1,4.5,8.6,100,100,2,7,2,21.6,8.6,4.5,6,2,1,0,44.2,3,3,0,0,0,0,0,2,2,0,0,0,3,53,2,24,6,4,3,0,36.8,4,4,0,0,0,0,0,1,1,0,2,3,5,192,0,0,36,10,1,6,4,1,1,0,0,0,0,0,0,0,22,0,0,0,0,221,55,15,3,24,6,0,0,0,0,0,0,0,6,0,92,0,0,0,0,147,Rams,Sunday,35,22,0,0
2008-12-28,1,2008,17,TEN,IND,AWAY,0,23,23,Lucas Oil Stadium,Artificial,36,69,19,39,-3,0,0,0,0,0,21,40,21:40,8,3,5,0,38,125,3.3,0,18,83,4.6,0,17,11,42,0,0,2.5,3.8,64.7,68.5,10,3,30,0,0,0,0,0,0,0,0,3,30,1,0,3,20,4,2,0,6,286,47.7,0,0,0,10,6,0,7,0,38,20,38:20:00,21,7,14,0,65,390,6,2,27,121,4.5,1,37,29,269,1,0,7.3,9.3,78.4,105.97,14,8,57.1,0,0,0,3,1,2,1,10,3,20,1,0,1,4,5,4,0,2,76,38,0,0,0,0,0,-1,-2,-2,7.4,10.5,15,33.3,50,1,2,2,22.2,25,2.6,1,1,0,0,36,0,0,0,0,0,0,0,1,0,0,0,0,5,169,0,0,6,3,0,0,38,2,2,0,0,0,0,0,3,3,0,1,10,1,22,0,0,52,12,1,4,2,1,0,0,0,0,0,0,0,0,50,0,0,0,0,216,32,11,3,20,1,1,0,0,0,0,0,0,10,0,22,0,0,0,0,76,Titans,Sunday,20,38,0,0
2008-12-28,1,2008,17,WAS,SF,AWAY,24,27,51,Candlestick Park,Grass,50,83,5,37,3,0,17,0,7,0,32,0,32:00:00,19,8,9,2,65,268,4.1,3,34,125,3.7,2,30,18,143,1,0,4.8,7.9,60,83.06,13,5,38.5,2,2,100,3,3,3,3,37,2,10,1,1,1,13,2,3,0,5,228,45.6,1,1,0,7,0,7,13,0,28,0,28:00:00,19,9,10,0,57,359,6.3,3,26,121,4.7,2,30,21,238,1,1,7.9,11.3,70,90.69,10,4,40,0,0,0,4,3,3,3,43,3,15,3,0,1,7,3,5,0,3,149,49.7,1,1,0,100,100,-1,-2,0,11.5,6.5,3.2,75,100,1,2,0,14.7,9.7,3.2,5,2,1,0,33,3,3,0,0,0,0,0,1,1,0,2,6,5,143,1,31,5,1,0,0,47.7,3,3,0,0,0,0,0,3,2,0,2,43,4,84,0,0,43,6,1,7,3,2,0,0,0,0,0,0,8,0,43,0,0,0,0,165,42,16,1,13,6,1,1,-7,0,0,0,0,35,0,29,0,0,0,0,143,Redskins,Sunday,31,31,0,0
2008-12-28,1,2008,17,ARI,SEA,HOME,34,21,55,University of Phoenix Stadium,Grass,70,40,0,46,-6.5,0,14,14,6,0,27,44,27:44:00,19,4,14,1,58,457,7.9,4,19,111,5.8,0,38,24,346,4,1,9.1,14.4,63.2,116.78,12,6,50,0,0,0,5,3,1,0,73,10,100,2,1,1,0,2,4,0,3,128,42.7,2,3,1,7,7,0,7,0,32,16,32:16:00,24,7,13,4,72,330,4.6,3,28,87,3.1,1,43,24,243,2,2,5.7,10.1,55.8,68.27,13,3,23.1,3,3,100,2,2,2,2,16,11,82,2,1,1,7,3,0,0,4,181,45.2,3,2,-1,60,0,-1,4,0,14.3,4.5,2.6,100,100,1,-4,0,0,7.7,2.3,7,6,1,0,42.7,4,4,0,0,0,0,0,2,2,0,2,21,2,50,2,52,4,3,2,0,40,3,3,0,0,0,0,0,1,0,0,1,0,6,176,1,16,48,9,1,7,9,2,1,11,0,0,0,0,21,0,26,0,0,0,0,128,39,8,1,0,4,2,1,0,0,0,0,0,0,0,37,0,0,0,0,160,Cardinals,Sunday,39,44,0,0
2008-12-28,1,2008,17,ATL,STL,HOME,31,27,58,Georgia Dome,Dome,68,100,0,44,-14,3,14,7,7,0,24,47,24:47:00,17,9,7,1,54,417,7.7,4,32,263,8.2,3,21,10,154,1,2,7.3,15.4,47.6,48.61,10,2,20,0,0,0,3,3,2,2,3,3,14,1,1,1,6,3,8,0,4,147,36.8,3,0,-3,7,7,3,10,0,35,13,35:13:00,22,11,11,0,72,408,5.7,3,37,202,5.5,2,32,19,206,1,0,6.4,10.8,59.4,88.8,15,5,33.3,3,1,33,5,3,1,1,24,3,14,0,0,3,24,1,1,0,5,244,48.8,0,3,3,100,100,2,7,2,21.6,8.6,4.5,60,100,-2,-7,-2,3.1,4.5,8.6,6,4,3,0,36.8,4,4,0,0,0,0,0,1,1,0,2,3,5,192,0,0,6,2,1,0,44.2,3,3,0,0,0,0,0,2,2,0,0,0,3,53,2,24,55,15,3,24,6,0,0,0,0,0,0,0,6,0,92,0,0,0,0,147,36,10,1,6,4,1,1,0,0,0,0,0,0,0,22,0,0,0,0,221,Falcons,Sunday,22,35,0,0
2008-12-28,1,2008,17,BAL,JAX,HOME,27,7,34,M&T Bank Stadium,Artificial,62,60,18,37,-10,3,21,3,0,0,32,2,32:02:00,20,8,11,1,62,431,7,3,34,127,3.7,3,25,18,304,0,0,12.2,16.9,72,112.75,14,6,42.9,0,0,0,5,3,4,3,51,7,55,1,0,3,18,2,5,0,4,153,38.2,0,4,4,7,0,0,0,0,27,58,27:58:00,14,6,6,2,53,245,4.6,1,27,118,4.4,0,25,14,127,1,2,5.1,9.1,56,49.92,12,6,50,1,0,0,2,0,0,0,11,7,28,3,2,1,0,3,6,0,4,186,46.5,4,0,-4,60,75,-1,-1,-2,18.5,7.7,10.7,0,0,1,1,2,17.6,10.7,3.8,6,3,1,0,25.5,3,3,0,0,0,0,0,3,2,0,1,0,2,48,2,51,2,2,0,0,41.5,1,1,0,0,0,0,0,0,0,0,1,11,5,97,0,0,42,9,1,0,5,3,2,0,0,0,0,0,0,0,26,0,0,0,0,102,52,15,3,18,5,0,0,0,0,0,0,0,11,0,27,0,0,0,0,166,Ravens,Sunday,28,26,0,0
2008-12-28,1,2008,17,BUF,NE,HOME,0,13,13,Ralph Wilson Stadium,Artificial,39,74,30,37.5,6,0,0,0,0,0,28,0,28:00:00,15,9,5,1,62,276,4.5,0,35,161,4.6,0,25,14,115,0,0,4.6,8.2,56,67.92,17,9,52.9,2,0,0,1,0,0,0,30,3,20,1,1,2,13,1,5,0,3,93,31,1,0,-1,3,0,7,3,0,32,0,32:00:00,16,10,6,0,56,241,4.3,1,47,168,3.6,1,8,6,73,0,0,9.1,12.2,75,102.6,10,2,20,3,3,100,4,1,2,1,0,2,10,0,0,1,5,4,3,0,4,192,48,0,1,1,0,0,-3,2,-1,10.6,11.1,7.4,25,50,3,-2,1,8.6,14.8,11.1,1,1,1,0,31,0,0,0,0,0,0,0,1,0,0,1,30,3,34,0,0,4,1,1,0,35.5,1,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,51,22,1,5,1,0,0,0,0,0,0,0,30,0,19,0,0,0,0,93,47,18,2,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,142,Bills,Sunday,27,9,0,0
2008-12-28,1,2008,17,CIN,KC,HOME,16,6,22,Paul Brown Stadium,Artificial,43,56,17,39,-3,3,10,0,3,0,37,39,37:39:00,23,13,7,3,70,329,4.7,1,39,204,5.2,1,30,18,125,0,0,4.2,6.9,60,69.44,16,7,43.8,1,0,0,3,1,2,1,16,4,43,2,0,1,4,2,4,0,3,133,44.3,0,1,1,0,0,0,6,0,22,21,22:21,14,1,10,3,52,220,4.2,1,15,31,2.1,0,36,19,189,1,0,5.2,9.9,52.8,77.2,13,4,30.8,1,0,0,1,1,1,1,15,6,73,1,1,1,2,1,3,0,6,283,47.2,1,0,-1,33.3,50,1,1,0,26.7,5.4,3.2,100,100,-1,-1,0,7.7,3.2,2.7,5,0,0,0,39.3,1,1,0,0,0,0,0,3,3,0,3,16,2,18,0,0,2,1,0,0,37.8,0,0,0,1,0,0,0,0,0,0,2,15,5,80,0,0,24,18,1,2,6,0,1,0,0,0,0,0,12,0,17,0,0,0,0,118,42,29,1,4,6,1,0,-8,0,0,0,0,13,0,20,0,0,0,0,227,Bengals,Sunday,31,37,0,0
2008-12-28,1,2008,17,GB,DET,HOME,31,21,52,Lambeau Field,Grass,22,71,13,42.5,-10.5,14,0,0,17,0,29,58,29:58:00,20,8,11,1,62,484,7.8,4,27,211,7.8,1,31,21,273,3,0,8.8,13,67.7,127.49,12,5,41.7,2,0,0,3,2,2,2,80,6,60,3,1,4,35,5,6,0,3,113,37.7,1,2,1,0,7,7,7,0,30,2,30:02:00,19,4,13,2,72,316,4.4,3,29,96,3.3,1,42,22,220,2,2,5.2,10,52.4,63.59,17,5,29.4,5,4,80,3,3,2,2,0,5,60,0,0,1,5,6,3,0,7,303,43.3,2,1,-1,66.7,100,-1,3,-3,20.7,11.6,11.4,100,100,1,-3,3,11.1,17.1,2.3,6,3,1,0,37.7,4,4,0,0,0,0,0,2,1,0,3,20,4,91,2,60,4,1,0,0,37.6,3,3,0,0,0,0,0,0,0,0,0,0,4,68,0,0,49,7,1,5,7,0,0,0,0,0,0,0,14,0,45,0,0,0,0,113,46,8,3,11,2,2,1,0,0,0,0,0,0,0,23,0,0,0,0,263,Packers,Sunday,35,43,0,0
2008-12-28,1,2008,17,HOU,CHI,HOME,31,24,55,Reliant Stadium,Grass,46,57,11,46.5,-3,0,14,7,10,0,37,34,37:34:00,25,8,16,1,72,455,6.3,4,36,127,3.5,2,36,27,328,2,0,9.1,12.1,75,121.06,10,4,40,1,1,100,4,3,4,3,16,7,70,1,1,0,0,2,3,0,4,166,41.5,1,1,0,10,0,7,7,0,22,26,22:26,21,6,14,1,57,294,5.2,3,18,69,3.8,1,37,22,225,2,0,6.1,10.2,59.5,94.99,10,2,20,1,1,100,4,3,3,3,18,2,10,2,1,2,19,5,3,0,6,226,37.7,1,1,0,75,75,-3,0,2,16.7,5.1,0,75,100,3,0,-2,8.3,13.9,5.1,6,2,0,0,36.5,4,4,0,0,0,0,0,1,1,0,2,16,4,99,0,0,5,0,0,0,35,3,3,0,0,0,0,0,1,1,0,1,0,6,187,0,0,37,7,2,19,8,2,1,0,0,0,0,0,12,0,39,0,0,0,0,146,52,14,0,0,3,1,1,18,0,0,0,0,0,0,49,0,0,0,0,210,Texans,Sunday,36,39,0,0
2008-12-28,1,2008,17,IND,TEN,HOME,23,0,23,Lucas Oil Stadium,Artificial,36,69,19,39,3,10,6,0,7,0,38,20,38:20:00,21,7,14,0,65,390,6,2,27,121,4.5,1,37,29,269,1,0,7.3,9.3,78.4,105.97,14,8,57.1,0,0,0,3,1,2,1,10,3,20,1,0,1,4,5,4,0,2,76,38,0,0,0,0,0,0,0,0,21,40,21:40,8,3,5,0,38,125,3.3,0,18,83,4.6,0,17,11,42,0,0,2.5,3.8,64.7,68.5,10,3,30,0,0,0,0,0,0,0,0,3,30,1,0,3,20,4,2,0,6,286,47.7,0,0,0,33.3,50,1,2,2,22.2,25,2.6,0,0,-1,-2,-2,7.4,10.5,15,6,3,0,0,38,2,2,0,0,0,0,0,3,3,0,1,10,1,22,0,0,1,1,0,0,36,0,0,0,0,0,0,0,1,0,0,0,0,5,169,0,0,32,11,3,20,1,1,0,0,0,0,0,0,10,0,22,0,0,0,0,76,52,12,1,4,2,1,0,0,0,0,0,0,0,0,50,0,0,0,0,216,Colts,Sunday,38,20,0,0
2008-12-28,1,2008,17,MIN,NYG,HOME,20,19,39,Metrodome,Dome,68,40,0,41,-7,0,10,0,10,0,25,41,25:41:00,15,4,10,1,55,328,6,2,27,110,4.1,1,26,16,218,1,1,8.4,13.6,61.5,85.1,13,7,53.8,1,0,0,1,0,1,0,10,2,20,1,0,2,21,5,7,0,4,190,47.5,1,0,-1,0,9,7,3,0,34,19,34:19:00,19,7,12,0,62,357,5.8,1,30,135,4.5,0,30,19,222,1,0,7.4,11.7,63.3,96.81,12,4,33.3,0,0,0,2,0,1,0,58,7,49,0,0,2,7,4,8,0,4,193,48.2,0,1,1,0,0,1,-1,0,23.3,15.6,7.1,0,0,-1,1,0,29.6,14.3,6.2,4,2,1,0,39.8,2,2,0,0,0,0,0,2,2,0,1,10,5,132,0,0,5,0,0,0,45.8,1,1,0,0,0,0,0,5,4,0,3,11,3,101,1,47,42,20,2,7,2,0,0,0,0,0,0,0,10,0,38,0,0,0,0,159,36,18,2,21,3,1,0,0,0,0,0,0,8,0,58,0,0,0,0,183,Vikings,Sunday,28,32,0,0
2008-12-28,1,2008,17,NO,CAR,HOME,31,33,64,Louisiana Superdome,Dome,60,76,0,51,3,0,10,0,21,0,23,5,23:05,22,4,18,0,62,417,6.7,4,11,50,4.5,0,49,30,367,4,1,7.5,12.2,61.2,103.02,13,7,53.8,1,1,100,4,3,2,1,0,7,48,1,1,2,19,4,3,0,3,164,54.7,2,0,-2,6,17,7,3,0,36,55,36:55:00,23,12,10,1,63,478,7.6,3,42,234,5.6,1,20,14,244,1,0,12.2,17.4,70,127.92,12,6,50,0,0,0,4,2,2,2,29,5,30,0,0,1,6,5,3,0,2,48,24,0,2,2,75,50,-1,0,-1,7.1,19,3.9,50,100,1,0,1,27.3,9.8,4.8,6,2,1,0,43.7,4,4,0,0,0,0,0,1,1,0,0,0,3,73,0,0,8,6,4,0,24,3,3,0,0,0,0,0,5,4,0,2,13,5,112,1,16,55,15,1,6,4,0,0,0,0,0,0,0,0,0,42,0,0,0,0,131,38,4,2,19,7,1,1,12,1,0,0,0,10,0,27,0,0,0,0,48,Saints,Sunday,51,21,0,0
2008-12-28,1,2008,17,NYJ,MIA,HOME,17,24,41,The Meadowlands,Artificial,65,85,15,42.5,-3,0,9,8,0,0,26,12,26:12:00,16,2,13,1,62,331,5.3,2,21,80,3.8,1,41,21,251,1,3,6.1,12,51.2,47.92,13,7,53.8,0,0,0,3,2,0,0,0,5,36,2,1,0,0,2,2,0,5,192,38.4,4,1,-3,0,14,7,3,0,33,48,33:48:00,18,8,9,1,61,319,5.2,3,29,126,4.3,0,31,22,193,2,0,6.2,8.8,71,108.67,14,6,42.9,2,1,50,0,0,0,0,53,6,30,3,1,1,7,3,3,0,5,218,43.6,1,4,3,66.7,0,-1,-1,1,6.9,6.2,0,0,0,1,1,-1,14.3,7.3,3.1,3,1,1,1,29.4,0,0,0,1,1,1,0,1,1,0,0,0,5,101,0,0,5,1,0,0,35.6,3,3,0,0,0,0,0,1,1,0,2,25,2,43,3,28,50,22,1,7,1,2,1,0,0,0,0,0,0,0,27,0,0,0,0,147,38,11,0,0,8,1,1,-25,0,1,1,0,16,0,27,0,0,0,0,178,Jets,Sunday,41,32,0,0
2008-12-28,1,2008,17,PHI,DAL,HOME,44,6,50,Lincoln Financial Field,Grass,62,68,17,42,-1.5,3,24,17,0,0,30,55,30:55:00,16,5,9,2,58,303,5.2,5,36,137,3.8,1,21,12,166,2,0,7.9,13.8,57.1,114.38,14,7,50,0,0,0,3,3,3,3,47,0,0,1,1,1,9,5,7,0,3,128,42.7,1,5,4,3,0,0,3,0,29,5,29:05:00,15,8,7,0,64,298,4.7,0,19,87,4.6,0,41,23,211,0,1,5.1,9.2,56.1,60.11,14,5,35.7,1,1,100,4,0,0,0,4,4,41,4,4,4,22,1,5,0,6,254,42.3,5,1,-4,100,100,4,2,3,36.8,11.1,4.5,0,0,-4,-2,-3,13.9,4.5,8.9,8,2,1,0,41.3,5,5,0,0,0,0,0,4,3,0,2,24,2,22,1,23,3,0,0,0,38.3,0,0,0,0,0,0,0,2,2,0,2,4,7,143,0,0,39,4,4,22,11,4,4,169,2,0,0,0,21,0,17,0,0,0,0,124,37,11,1,9,3,1,1,0,0,0,0,0,4,0,37,0,0,0,0,230,Eagles,Sunday,22,45,0,0
2008-12-28,1,2008,17,PIT,CLE,HOME,31,0,31,Heinz Field,Grass,48,50,22,33.5,-11,0,14,3,14,0,33,20,33:20:00,20,9,10,1,62,369,6,4,35,176,5,3,27,17,193,0,1,7.1,11.4,63,68.9,12,7,58.3,0,0,0,3,2,2,2,66,8,65,1,0,0,0,4,2,0,4,184,46,1,2,1,0,0,0,0,0,26,40,26:40:00,8,6,2,0,50,126,2.5,0,29,106,3.7,0,18,6,20,0,2,1.1,3.3,33.3,2.78,13,3,23.1,2,1,50,0,0,0,0,9,6,47,1,0,3,6,5,4,0,6,288,48,2,1,-1,66.7,100,-1,-2,3,6.9,19,0,0,0,1,2,-3,11.4,18.5,14.3,6,2,2,0,34.5,4,4,0,0,0,0,0,1,1,0,4,16,1,24,2,50,1,1,0,0,45.3,0,0,0,0,0,0,0,1,0,0,1,6,4,60,1,3,34,30,3,7,6,1,0,0,0,1,0,0,8,0,24,0,0,0,0,138,39,33,0,0,2,0,0,0,0,0,0,0,6,0,22,0,0,0,0,272,Steelers,Sunday,27,21,0,0
2008-12-28,1,2008,17,SD,DEN,HOME,52,21,73,Qualcomm Stadium,Grass,58,46,8,50,-8,10,14,14,14,0,36,7,36:07:00,28,17,9,2,64,491,7.7,7,42,289,6.9,5,20,15,202,2,0,10.1,13.5,75,140,11,7,63.6,2,2,100,8,7,3,3,20,6,67,0,0,2,5,0,3,0,1,43,43,0,2,2,6,0,7,8,0,23,53,23:53,25,3,20,2,59,406,6.9,3,10,90,9,2,49,33,316,1,2,6.4,9.6,67.3,74.87,8,3,37.5,3,1,33,2,0,0,0,0,4,79,1,0,0,0,2,2,0,2,84,42,2,0,-2,87.5,100,-2,1,-2,30,0,9.1,0,0,2,-1,2,4.8,9.1,0,9,0,0,0,43,7,7,0,0,0,0,0,1,1,0,2,16,4,96,2,4,4,0,0,0,34,2,1,0,0,0,1,1,0,0,0,0,0,9,171,0,0,39,7,0,0,8,1,0,0,0,0,0,0,8,0,29,0,0,0,0,43,52,14,2,5,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,68,Chargers,Sunday,22,49,0,0
2008-12-28,1,2008,17,SF,WAS,HOME,27,24,51,Candlestick Park,Grass,50,83,5,37,-3,7,0,7,13,0,28,0,28:00:00,19,9,10,0,57,359,6.3,3,26,121,4.7,2,30,21,238,1,1,7.9,11.3,70,90.69,10,4,40,0,0,0,4,3,3,3,43,3,15,3,0,1,7,3,5,0,3,149,49.7,1,1,0,0,17,0,7,0,32,0,32:00:00,19,8,9,2,65,268,4.1,3,34,125,3.7,2,30,18,143,1,0,4.8,7.9,60,83.06,13,5,38.5,2,2,100,3,3,3,3,37,2,10,1,1,1,13,2,3,0,5,228,45.6,1,1,0,75,100,1,2,0,14.7,9.7,3.2,100,100,-1,-2,0,11.5,6.5,3.2,5,1,0,0,47.7,3,3,0,0,0,0,0,3,2,0,2,43,4,84,0,0,5,2,1,0,33,3,3,0,0,0,0,0,1,1,0,2,6,5,143,1,31,42,16,1,13,6,1,1,-7,0,0,0,0,35,0,29,0,0,0,0,143,43,6,1,7,3,2,0,0,0,0,0,0,8,0,43,0,0,0,0,165,49ers,Sunday,31,31,0,0
2008-12-28,1,2008,17,TB,OAK,HOME,24,31,55,Raymond James Stadium,Grass,77,61,5,39,-13,0,7,7,10,0,28,2,28:02:00,15,5,10,0,60,380,6.3,3,26,125,4.8,2,33,17,255,1,1,7.7,15,51.5,74.68,15,6,40,2,1,50,3,2,1,1,100,6,83,1,0,1,2,5,2,0,5,213,42.6,1,1,0,0,14,0,17,0,31,58,31:58:00,18,7,8,3,57,337,5.9,4,35,192,5.5,2,21,14,145,2,1,6.9,10.4,66.7,98.31,13,6,46.2,0,0,0,4,3,2,1,67,4,25,1,0,1,3,4,4,0,6,286,47.7,1,1,0,66.7,100,1,-2,0,5.7,22.7,2.9,75,50,-1,2,0,15.4,11.8,4.5,5,1,0,0,29.2,3,3,0,0,0,0,0,1,1,0,2,16,3,78,1,84,6,5,3,0,41.7,4,4,0,0,0,0,0,1,1,0,4,67,5,99,1,0,46,16,1,3,1,1,0,0,0,0,0,0,13,0,30,0,0,0,0,146,38,13,1,2,3,0,0,0,0,0,0,0,31,0,41,0,0,0,0,250,Buccaneers,Sunday,34,22,0,0
2009-09-10,1,2014,1,PIT,TEN,HOME,13,10,23,Heinz Field,Grass,67,54,9,34,-5,0,7,0,3,3,36,11,36:11:00,19,1,18,0,70,357,5.1,1,23,36,1.6,0,43,33,321,1,2,7.5,9.7,76.7,85.51,14,4,28.6,0,0,0,2,0,0,0,27,6,60,1,1,4,42,3,7,0,7,299,42.7,3,2,-1,0,7,0,3,0,28,21,28:21:00,18,2,14,2,61,320,5.2,1,25,86,3.4,0,35,22,234,1,1,6.7,10.6,62.9,79.94,13,4,30.8,0,0,0,3,1,0,0,94,5,28,2,1,1,10,10,6,0,5,223,44.6,2,3,1,0,0,-7,1,-3,28,8.3,8.5,33.3,0,7,-1,3,26.1,21.3,2.8,3,1,0,0,40.7,1,1,0,0,0,0,0,2,2,0,1,11,4,116,1,16,4,2,0,0,42.4,1,1,0,0,0,0,0,3,1,1,4,14,3,59,2,80,40,19,1,10,6,1,1,5,0,0,1,0,11,0,39,0,0,0,0,285,51,32,4,42,4,1,1,0,0,0,0,0,11,0,21,0,0,0,0,212,Steelers,Thursday,47,36,0,0
2009-09-10,1,2014,1,TEN,PIT,AWAY,10,13,23,Heinz Field,Grass,67,54,9,34,5,0,7,0,3,0,28,21,28:21:00,18,2,14,2,61,320,5.2,1,25,86,3.4,0,35,22,234,1,1,6.7,10.6,62.9,79.94,13,4,30.8,0,0,0,3,1,0,0,94,5,28,2,1,1,10,10,6,0,5,223,44.6,2,3,1,0,7,0,3,3,36,11,36:11:00,19,1,18,0,70,357,5.1,1,23,36,1.6,0,43,33,321,1,2,7.5,9.7,76.7,85.51,14,4,28.6,0,0,0,2,0,0,0,27,6,60,1,1,4,42,3,7,0,7,299,42.7,3,2,-1,33.3,0,7,-1,3,26.1,21.3,2.8,0,0,-7,1,-3,28,8.3,8.5,4,2,0,0,42.4,1,1,0,0,0,0,0,3,1,1,4,14,3,59,2,80,3,1,0,0,40.7,1,1,0,0,0,0,0,2,2,0,1,11,4,116,1,16,51,32,4,42,4,1,1,0,0,0,0,0,11,0,21,0,0,0,0,212,40,19,1,10,6,1,1,5,0,0,1,0,11,0,39,0,0,0,0,285,Titans,Thursday,36,47,0,0
